ReciboID;FechaPago;ClienteID;FacturaID;Importe
54254;2025-09-16;78;24214;44917,8
54255;2025-09-16;32;24277;127080,86
54256;2025-09-17;11;23358;6699,43
54257;2025-09-17;45;23451;99160,52
54258;2025-09-17;48;23791;3554,16
54259;2025-09-17;8;23870;152228,67
54260;2025-09-17;9;24017;8018,12
54261;2025-09-17;49;24062;31342,71
54262;2025-09-17;23;24065;638675,16
54263;2025-09-17;25;24109;87582,52
54264;2025-09-17;70;24119;25219,47
54265;2025-09-17;78;24126;98846,62
54266;2025-09-17;5;24342;109041,51
54267;2025-09-18;34;23499;14589,17
54268;2025-09-18;74;23520;321238,3
54269;2025-09-18;20;23760;106326,62
54270;2025-09-18;13;23831;93317,19
54271;2025-09-18;72;24054;85994,47
54272;2025-09-18;3;24076;3082,39
54273;2025-09-18;50;24080;42021,28
54274;2025-09-18;46;24112;442999,74
54275;2025-09-18;70;24137;15187,95
54276;2025-09-18;75;24220;147388,72
54277;2025-09-18;42;24247;112437,28
54278;2025-09-18;71;24395;47773,97
54279;2025-09-19;24;23887;70649,92
54280;2025-09-19;61;24013;21617,02
54281;2025-09-19;17;24051;345101,05
54282;2025-09-19;56;24103;23404,74
54283;2025-09-19;73;24111;516415,67
54284;2025-09-20;6;24072;370388,78
54285;2025-09-20;19;24088;99099,74
54286;2025-09-20;23;24096;992051,66
54287;2025-09-20;31;24114;390235,28
54288;2025-09-21;54;23618;13652,5
54289;2025-09-21;62;23827;43340,94
54290;2025-09-21;15;23847;58489,05
54291;2025-09-21;40;23878;636790,82
54292;2025-09-21;56;24067;106591,69
54293;2025-09-21;38;24070;125371,41
54294;2025-09-21;57;24090;544089,98
54295;2025-09-21;2;24100;335089,44
54296;2025-09-21;63;24104;33497,16
54297;2025-09-21;65;24130;26889,18
54298;2025-09-22;39;23573;26175,37
54299;2025-09-22;18;23705;118576,72
54300;2025-09-22;48;23837;10890,5
54301;2025-09-22;44;23963;643511,03
54302;2025-09-22;22;24108;13454,7
54303;2025-09-22;22;24124;19764,14
54304;2025-09-22;21;24131;32060,79
54305;2025-09-22;19;24136;29257,69
54306;2025-09-22;47;24416;287024,49
54307;2025-09-23;74;23757;197587,49
54308;2025-09-23;15;23810;75179,38
54309;2025-09-23;24;23978;26235,59
54310;2025-09-23;68;24006;25650,08
54311;2025-09-23;68;24024;87524,52
54312;2025-09-23;67;24028;318229,95
54313;2025-09-23;49;24113;12041,52
54314;2025-09-23;57;24115;169370,55
54315;2025-09-23;65;24138;38024,92
54316;2025-09-23;10;24154;23411,51
54317;2025-09-23;31;24159;389643,98
54318;2025-09-23;31;24173;354892,57
54319;2025-09-23;69;24264;49658,84
54320;2025-09-23;78;24272;53528,78
54321;2025-09-23;75;24276;79954,69
54322;2025-09-23;42;24298;54979,51
54323;2025-09-24;15;23826;103907,29
54324;2025-09-24;6;23860;102649,63
54325;2025-09-24;54;23931;90506,67
54326;2025-09-24;61;23977;82793,62
54327;2025-09-24;37;24099;34698,83
54328;2025-09-24;21;24102;42244,34
54329;2025-09-24;56;24172;109721,48
54330;2025-09-24;79;24175;48032,09
54331;2025-09-24;78;24263;84352,0
54332;2025-09-24;77;24310;21983,53
54333;2025-09-24;14;24440;25320,71
54334;2025-09-24;47;24482;106648,11
54335;2025-09-25;44;23811;235369,93
54336;2025-09-25;51;23969;78691,31
54337;2025-09-25;67;24022;112072,45
54338;2025-09-25;68;24053;30138,22
54339;2025-09-25;40;24094;652415,56
54340;2025-09-25;38;24107;115753,44
54341;2025-09-25;50;24110;97146,96
54342;2025-09-25;23;24118;335422,95
54343;2025-09-25;37;24122;48119,01
54344;2025-09-25;36;24128;182371,17
54345;2025-09-25;66;24164;80218,51
54346;2025-09-25;10;24176;10180,05
54347;2025-09-25;65;24198;23432,71
54348;2025-09-25;69;24211;13170,15
54349;2025-09-25;34;24252;60793,92
54350;2025-09-25;77;24318;30672,55
54351;2025-09-25;78;24426;1120,93
54352;2025-09-25;33;24472;16863,21
54353;2025-09-26;53;23092;1763,99
54354;2025-09-26;11;23358;9579,55
54355;2025-09-26;44;23731;181574,35
54356;2025-09-26;59;23828;22558,4
54357;2025-09-26;26;23923;57129,47
54358;2025-09-26;70;24059;39707,09
54359;2025-09-26;70;24161;17736,42
54360;2025-09-26;27;24315;35191,43
54361;2025-09-27;13;23848;89260,32
54362;2025-09-27;20;23872;114132,84
54363;2025-09-27;48;23914;26914,47
54364;2025-09-27;62;23919;84912,68
54365;2025-09-27;68;23956;156260,9
54366;2025-09-27;29;24009;63343,81
54367;2025-09-27;72;24035;30488,47
54368;2025-09-27;38;24141;268612,19
54369;2025-09-27;58;24152;258507,5
54370;2025-09-27;43;24167;11512,94
54371;2025-09-27;72;24180;70875,64
54372;2025-09-27;22;24184;26877,56
54373;2025-09-27;31;24202;286015,47
54374;2025-09-27;27;24361;37265,02
54375;2025-09-27;14;24519;132547,79
54376;2025-09-28;55;23533;42703,46
54377;2025-09-28;37;23873;14556,87
54378;2025-09-28;68;24012;44751,98
54379;2025-09-28;61;24013;31312,54
54380;2025-09-28;61;24098;124458,09
54381;2025-09-28;3;24142;115559,16
54382;2025-09-28;25;24144;30308,42
54383;2025-09-28;35;24194;299459,96
54384;2025-09-28;12;24197;22463,86
54385;2025-09-28;65;24210;65481,77
54386;2025-09-28;75;24313;93647,21
54387;2025-09-28;5;24491;30775,18
54388;2025-09-28;14;24492;26580,09
54389;2025-09-29;62;23717;22853,13
54390;2025-09-29;44;23781;175021,2
54391;2025-09-29;11;23824;60828,06
54392;2025-09-29;16;23856;177173,92
54393;2025-09-29;68;23991;72129,06
54394;2025-09-29;4;24063;166798,14
54395;2025-09-29;19;24174;35267,0
54396;2025-09-29;66;24186;95263,55
54397;2025-09-29;69;24258;176813,23
54398;2025-09-29;78;24414;43419,2
54399;2025-09-29;28;24522;169190,91
54400;2025-09-29;47;24558;107692,54
54401;2025-09-30;62;23864;110457,87
54402;2025-09-30;34;23866;61619,15
54403;2025-09-30;15;23886;124962,72
54404;2025-09-30;66;24147;19597,31
54405;2025-09-30;43;24148;23092,3
54406;2025-09-30;5;24342;84740,73
54407;2025-09-30;27;24371;33334,32
54408;2025-09-30;32;24372;81894,31
54409;2025-09-30;5;24504;90134,31
54410;2025-09-30;71;24526;35015,62
54411;2025-09-30;33;24570;22730,03
54412;2025-10-01;24;24129;39783,44
54413;2025-10-01;65;24138;55943,55
54414;2025-10-01;29;24145;72087,49
54415;2025-10-01;57;24162;360891,28
54416;2025-10-01;25;24169;68909,9
54417;2025-10-01;17;24249;327762,48
54418;2025-10-01;78;24443;103998,5
54419;2025-10-02;48;23924;14462,83
54420;2025-10-02;62;23942;85676,77
54421;2025-10-02;76;23952;46941,45
54422;2025-10-02;34;24052;118636,39
54423;2025-10-02;30;24069;38066,0
54424;2025-10-02;17;24183;205878,58
54425;2025-10-02;17;24188;305505,08
54426;2025-10-02;63;24222;28894,38
54427;2025-10-02;9;24307;24483,23
54428;2025-10-03;48;23791;5331,18
54429;2025-10-03;45;23899;175491,24
54430;2025-10-03;63;23968;18135,32
54431;2025-10-03;21;24190;35013,67
54432;2025-10-03;46;24193;167530,85
54433;2025-10-03;19;24213;87349,42
54434;2025-10-03;21;24241;29868,84
54435;2025-10-03;79;24255;17091,54
54436;2025-10-03;14;24440;37879,82
54437;2025-10-03;71;24608;6851,49
54438;2025-10-03;14;24609;107172,02
54439;2025-10-04;53;23144;39687,03
54440;2025-10-04;53;23421;27190,2
54441;2025-10-04;29;24123;100056,78
54442;2025-10-04;38;24223;28093,53
54443;2025-10-04;63;24231;32893,65
54444;2025-10-04;2;24246;457394,41
54445;2025-10-04;2;24253;249564,6
54446;2025-10-04;69;24378;106855,75
54447;2025-10-04;41;24390;33695,67
54448;2025-10-04;32;24427;70929,05
54449;2025-10-04;33;24527;22037,52
54450;2025-10-04;71;24574;6225,18
54451;2025-10-04;14;24625;29985,1
54452;2025-10-05;26;23360;24881,59
54453;2025-10-05;60;23385;79313,11
54454;2025-10-05;55;23635;27048,79
54455;2025-10-05;36;24158;141560,54
54456;2025-10-05;23;24245;986205,71
54457;2025-10-05;12;24250;19364,47
54458;2025-10-05;6;24288;407913,88
54459;2025-10-05;75;24387;128621,27
54460;2025-10-05;42;24460;4285,06
54461;2025-10-05;33;24472;7637,14
54462;2025-10-06;53;23092;908,36
54463;2025-10-06;30;23795;19076,16
54464;2025-10-06;45;23893;183862,07
54465;2025-10-06;25;24002;17267,1
54466;2025-10-06;70;24306;49450,48
54467;2025-10-06;65;24308;11152,65
54468;2025-10-06;65;24334;55532,23
54469;2025-10-06;75;24438;99945,29
54470;2025-10-06;47;24576;86586,14
54471;2025-10-07;20;23999;21005,2
54472;2025-10-07;44;24058;656450,26
54473;2025-10-07;51;24155;26526,95
54474;2025-10-07;12;24197;31161,53
54475;2025-10-07;43;24224;57429,53
54476;2025-10-07;2;24243;459829,38
54477;2025-10-07;37;24280;135820,15
54478;2025-10-07;25;24285;34339,77
54479;2025-10-07;12;24295;21558,18
54480;2025-10-07;3;24317;74952,7
54481;2025-10-07;14;24492;14639,02
54482;2025-10-07;78;24540;61819,76
54483;2025-10-08;60;23765;90113,81
54484;2025-10-08;26;23767;87528,36
54485;2025-10-08;15;23964;192927,09
54486;2025-10-08;15;23998;283844,55
54487;2025-10-08;19;24174;51170,82
54488;2025-10-08;6;24234;223573,63
54489;2025-10-08;23;24248;668882,56
54490;2025-10-08;63;24259;77219,86
54491;2025-10-08;3;24261;58326,44
54492;2025-10-08;57;24283;640035,29
54493;2025-10-08;6;24305;188685,81
54494;2025-10-08;2;24312;234133,87
54495;2025-10-08;41;24447;31021,27
54496;2025-10-09;60;23720;70077,7
54497;2025-10-09;39;24023;28917,56
54498;2025-10-09;4;24073;50840,89
54499;2025-10-09;67;24218;151475,61
54500;2025-10-09;68;24256;41097,83
54501;2025-10-09;56;24267;70874,4
54502;2025-10-09;23;24289;575560,83
54503;2025-10-09;19;24321;26060,76
54504;2025-10-09;23;24325;450801,15
54505;2025-10-09;10;24344;34172,21
54506;2025-10-09;70;24383;54530,48
54507;2025-10-09;5;24491;28759,83
54508;2025-10-10;34;24204;39971,07
54509;2025-10-10;69;24211;10635,92
54510;2025-10-10;61;24226;67226,88
54511;2025-10-10;44;24266;891666,82
54512;2025-10-10;22;24268;36369,51
54513;2025-10-10;38;24275;84760,94
54514;2025-10-10;73;24302;520318,09
54515;2025-10-10;63;24332;9974,46
54516;2025-10-10;63;24340;58331,27
54517;2025-10-10;75;24471;98354,1
54518;2025-10-10;33;24617;62556,02
54519;2025-10-10;33;24662;87303,73
54520;2025-10-11;53;23347;48604,14
54521;2025-10-11;45;23636;79340,33
54522;2025-10-11;59;24003;31520,37
54523;2025-10-11;59;24008;25984,73
54524;2025-10-11;20;24014;80811,67
54525;2025-10-11;4;24151;68451,69
54526;2025-10-11;61;24201;21691,65
54527;2025-10-11;21;24286;95480,64
54528;2025-10-11;25;24300;81585,89
54529;2025-10-11;21;24316;37647,56
54530;2025-10-11;10;24328;185786,7
54531;2025-10-11;75;24474;96975,54
54532;2025-10-11;41;24505;15560,76
54533;2025-10-11;5;24647;83411,27
54534;2025-10-12;62;23990;60480,94
54535;2025-10-12;13;24179;20042,42
54536;2025-10-12;52;24205;98478,16
54537;2025-10-12;12;24281;26634,68
54538;2025-10-12;19;24299;64753,85
54539;2025-10-12;12;24314;47255,82
54540;2025-10-12;42;24495;18641,81
54541;2025-10-12;33;24658;16419,37
54542;2025-10-13;55;23258;4380,23
54543;2025-10-13;48;23924;15204,31
54544;2025-10-13;36;24078;120743,62
54545;2025-10-13;52;24087;148555,92
54546;2025-10-13;64;24170;69376,91
54547;2025-10-13;52;24206;39523,25
54548;2025-10-13;65;24237;59455,84
54549;2025-10-13;64;24257;56049,38
54550;2025-10-13;3;24287;76305,59
54551;2025-10-13;12;24291;8173,36
54552;2025-10-13;21;24348;11341,66
54553;2025-10-13;37;24437;46467,6
54554;2025-10-14;39;24016;36437,18
54555;2025-10-14;48;24042;19214,04
54556;2025-10-14;24;24101;7792,24
54557;2025-10-14;65;24273;83653,21
54558;2025-10-15;34;23499;17575,26
54559;2025-10-15;36;23916;145868,98
54560;2025-10-15;39;24033;33467,09
54561;2025-10-15;66;24147;25177,29
54562;2025-10-15;26;24156;52501,44
54563;2025-10-15;8;24251;37469,87
54564;2025-10-15;44;24274;539517,37
54565;2025-10-15;2;24312;150079,78
54566;2025-10-15;3;24337;38523,94
54567;2025-10-15;46;24353;305587,1
54568;2025-10-15;31;24377;238359,75
54569;2025-10-15;21;24382;61487,43
54570;2025-10-16;74;23984;458674,61
54571;2025-10-16;59;24018;49993,57
54572;2025-10-16;54;24081;80212,6
54573;2025-10-16;61;24227;68103,18
54574;2025-10-16;9;24270;18062,6
54575;2025-10-16;67;24271;323425,12
54576;2025-10-16;68;24284;21741,42
54577;2025-10-16;2;24335;494831,41
54578;2025-10-16;12;24406;45978,86
54579;2025-10-16;78;24426;822,25
54580;2025-10-17;20;24060;211275,47
54581;2025-10-17;12;24402;30744,15
54582;2025-10-17;79;24413;23917,32
54583;2025-10-17;6;24418;162562,49
54584;2025-10-17;25;24435;37293,16
54585;2025-10-17;76;24436;120961,91
54586;2025-10-17;27;24596;7236,96
54587;2025-10-17;71;24694;24543,71
54588;2025-10-17;47;24702;198770,05
54589;2025-10-17;14;24715;57414,47
54590;2025-10-18;74;23512;308516,53
54591;2025-10-18;15;23810;43175,89
54592;2025-10-18;45;23906;107851,44
54593;2025-10-18;39;24086;82736,84
54594;2025-10-18;61;24191;27286,46
54595;2025-10-18;68;24297;159757,87
54596;2025-10-18;72;24350;10111,05
54597;2025-10-18;19;24354;108613,47
54598;2025-10-18;63;24362;22598,7
54599;2025-10-18;72;24404;120386,92
54600;2025-10-18;50;24410;82925,74
54601;2025-10-18;12;24430;27645,74
54602;2025-10-18;12;24432;7654,33
54603;2025-10-18;42;24564;63674,61
54604;2025-10-18;77;24566;15368,19
54605;2025-10-18;41;24589;11797,76
54606;2025-10-18;32;24657;275207,11
54607;2025-10-19;74;23852;379276,58
54608;2025-10-19;36;23885;77579,92
54609;2025-10-19;74;24116;425970,31
54610;2025-10-19;30;24182;110317,59
54611;2025-10-19;65;24347;60210,71
54612;2025-10-19;21;24358;36447,26
54613;2025-10-19;57;24365;431206,35
54614;2025-10-19;36;24391;14870,03
54615;2025-10-19;3;24393;135435,25
54616;2025-10-19;58;24396;212374,16
54617;2025-10-19;80;24399;389033,55
54618;2025-10-19;22;24412;29247,7
54619;2025-10-19;19;24415;45752,66
54620;2025-10-19;43;24448;8967,53
54621;2025-10-19;1;24509;18741,87
54622;2025-10-19;1;24513;21238,66
54623;2025-10-19;47;24558;66718,19
54624;2025-10-19;75;24565;286035,66
54625;2025-10-20;26;23360;33352,95
54626;2025-10-20;74;23608;242472,53
54627;2025-10-20;67;24022;59561,95
54628;2025-10-20;74;24034;237447,04
54629;2025-10-20;48;24055;17251,57
54630;2025-10-20;61;24228;4745,48
54631;2025-10-20;38;24275;48665,26
54632;2025-10-20;66;24357;9731,7
54633;2025-10-20;72;24364;85798,57
54634;2025-10-20;50;24368;60535,57
54635;2025-10-20;49;24421;64630,91
54636;2025-10-20;21;24445;38725,18
54637;2025-10-20;12;24450;28749,64
54638;2025-10-20;72;24456;26344,68
54639;2025-10-20;58;24457;674734,58
54640;2025-10-20;38;24459;74088,84
54641;2025-10-20;1;24486;39503,06
54642;2025-10-20;32;24498;107395,58
54643;2025-10-20;77;24553;89178,72
54644;2025-10-20;27;24605;32722,37
54645;2025-10-21;60;23857;65771,46
54646;2025-10-21;67;24168;177208,21
54647;2025-10-21;79;24381;19190,35
54648;2025-10-21;1;24405;6157,6
54649;2025-10-21;19;24425;39470,21
54650;2025-10-21;17;24454;205391,46
54651;2025-10-22;18;23705;68042,23
54652;2025-10-22;68;23991;39853,69
54653;2025-10-22;15;24082;166787,45
54654;2025-10-22;59;24120;61245,52
54655;2025-10-22;48;24121;9821,89
54656;2025-10-22;67;24217;260967,27
54657;2025-10-22;61;24309;91038,51
54658;2025-10-22;70;24356;45397,37
54659;2025-10-22;50;24389;31058,13
54660;2025-10-22;38;24403;23441,5
54661;2025-10-22;38;24417;153098,6
54662;2025-10-22;37;24561;47756,1
54663;2025-10-22;75;24611;163384,25
54664;2025-10-22;78;24710;38915,28
54665;2025-10-22;5;24779;116229,84
54666;2025-10-23;60;23675;180763,25
54667;2025-10-23;37;24122;30106,84
54668;2025-10-23;29;24145;37892,38
54669;2025-10-23;16;24230;607058,67
54670;2025-10-23;52;24327;107630,51
54671;2025-10-23;30;24352;30760,41
54672;2025-10-23;6;24434;473137,4
54673;2025-10-23;10;24446;118823,85
54674;2025-10-23;57;24475;350569,64
54675;2025-10-23;42;24578;41529,81
54676;2025-10-23;27;24604;77344,47
54677;2025-10-23;5;24810;52161,42
54678;2025-10-24;55;23804;29254,08
54679;2025-10-24;39;24023;18945,26
54680;2025-10-24;4;24151;65376,74
54681;2025-10-24;17;24183;179195,44
54682;2025-10-24;67;24232;396436,97
54683;2025-10-24;52;24323;50567,44
54684;2025-10-24;63;24419;27040,99
54685;2025-10-24;2;24428;674227,45
54686;2025-10-24;76;24464;12335,54
54687;2025-10-24;56;24487;75615,59
54688;2025-10-24;33;24790;63640,7
54689;2025-10-25;60;23720;45805,91
54690;2025-10-25;26;24093;31752,26
54691;2025-10-25;80;24462;400992,98
54692;2025-10-25;50;24465;54985,47
54693;2025-10-25;72;24473;59665,02
54694;2025-10-25;9;24508;4406,58
54695;2025-10-25;23;24511;433371,57
54696;2025-10-25;1;24520;19760,45
54697;2025-10-26;60;23422;75728,52
54698;2025-10-26;60;23771;119668,41
54699;2025-10-26;54;23910;21056,72
54700;2025-10-26;15;24149;168090,45
54701;2025-10-26;58;24152;117903,18
54702;2025-10-26;67;24254;243059,2
54703;2025-10-26;52;24290;144264,41
54704;2025-10-26;16;24322;216810,31
54705;2025-10-26;51;24338;26896,54
54706;2025-10-26;37;24398;58547,07
54707;2025-10-26;8;24411;127262,86
54708;2025-10-26;31;24444;143105,42
54709;2025-10-26;21;24477;114890,13
54710;2025-10-26;80;24489;487118,05
54711;2025-10-26;57;24500;526744,89
54712;2025-10-26;50;24507;76907,66
54713;2025-10-26;46;24510;232584,27
54714;2025-10-26;42;24689;62496,26
54715;2025-10-26;71;24863;45477,32
54716;2025-10-27;62;23864;104925,28
54717;2025-10-27;11;24085;26819,66
54718;2025-10-27;34;24278;51955,29
54719;2025-10-27;44;24303;653921,3
54720;2025-10-27;65;24380;117434,84
54721;2025-10-27;70;24442;10192,8
54722;2025-10-27;57;24451;311713,56
54723;2025-10-27;12;24455;3955,99
54724;2025-10-27;23;24461;529740,31
54725;2025-10-27;22;24490;49028,48
54726;2025-10-27;63;24506;38261,84
54727;2025-10-27;66;24514;9950,23
54728;2025-10-27;46;24536;210876,93
54729;2025-10-27;47;24803;198124,86
54730;2025-10-27;28;24834;54269,64
54731;2025-10-27;28;24839;251024,46
54732;2025-10-28;45;23697;172916,75
54733;2025-10-28;40;24330;439703,25
54734;2025-10-28;30;24388;102285,81
54735;2025-10-28;9;24392;12826,08
54736;2025-10-28;31;24466;259434,51
54737;2025-10-28;25;24476;72728,04
54738;2025-10-28;66;24529;48420,99
54739;2025-10-28;33;24658;13423,75
54740;2025-10-28;33;24830;46178,9
54741;2025-10-29;54;23838;3276,8
54742;2025-10-29;36;24031;107917,16
54743;2025-10-29;13;24179;14949,8
54744;2025-10-29;20;24221;137950,87
54745;2025-10-29;65;24479;20560,04
54746;2025-10-29;37;24480;83935,95
54747;2025-10-29;12;24481;73929,64
54748;2025-10-29;50;24493;97548,26
54749;2025-10-29;25;24515;53839,01
54750;2025-10-29;23;24524;396085,35
54751;2025-10-29;41;24651;9394,01
54752;2025-10-29;69;24711;119866,44
54753;2025-10-30;26;23706;36163,6
54754;2025-10-30;79;24255;13539,45
54755;2025-10-30;40;24311;754738,42
54756;2025-10-30;52;24424;45314,17
54757;2025-10-30;16;24441;638926,27
54758;2025-10-30;43;24502;36340,37
54759;2025-10-30;63;24518;36251,32
54760;2025-10-30;50;24523;54445,38
54761;2025-10-30;9;24632;47815,26
54762;2025-10-30;37;24663;68387,96
54763;2025-10-30;77;24680;36082,85
54764;2025-10-30;71;24883;39033,14
54765;2025-10-30;14;24884;77664,16
54766;2025-10-30;47;24893;274000,42
54767;2025-10-31;62;24199;61369,06
54768;2025-10-31;30;24355;77197,0
54769;2025-10-31;51;24360;61453,74
54770;2025-10-31;64;24400;32868,77
54771;2025-10-31;13;24409;25902,74
54772;2025-10-31;57;24475;173152,25
54773;2025-10-31;32;24648;268802,95
54774;2025-10-31;69;24792;59430,98
54775;2025-10-31;69;24800;80891,75
54776;2025-11-01;4;24073;39823,15
54777;2025-11-01;48;24242;35285,3
54778;2025-11-01;12;24314;57742,64
54779;2025-11-01;21;24382;86842,03
54780;2025-11-01;4;24488;216337,26
54781;2025-11-01;12;24549;1872,79
54782;2025-11-01;23;24563;293224,86
54783;2025-11-01;19;24584;139835,45
54784;2025-11-01;66;24595;56492,92
54785;2025-11-01;32;24637;172859,63
54786;2025-11-02;11;24208;49579,08
54787;2025-11-02;8;24336;132624,59
54788;2025-11-02;38;24459;83684,56
54789;2025-11-02;52;24484;58847,09
54790;2025-11-02;7;24499;572637,66
54791;2025-11-02;57;24533;162152,17
54792;2025-11-02;76;24534;16212,72
54793;2025-11-02;2;24547;260720,06
54794;2025-11-02;47;24932;99392,56
54795;2025-11-02;14;24949;61989,8
54796;2025-11-03;55;23987;67079,47
54797;2025-11-03;64;24439;4553,53
54798;2025-11-03;66;24521;85504,9
54799;2025-11-03;43;24535;39437,27
54800;2025-11-03;56;24539;45573,88
54801;2025-11-03;56;24545;83658,74
54802;2025-11-03;23;24551;92410,28
